transaction_id,category,amount(usd),merchant,job,hour,age,is_fraud
26ffa140627724b1ff13fab98268e45a,kids_pets,85.43,fraud_Goyette-Gerhold,Naval architect,14,77,0.0
4dd9284e5a9d22b317900cf819e246ba,gas_transport,78.37,fraud_Harber Inc,Product manager,9,94,0.0
d308ef81890775e76dea365de2d90313,home,1.76,"fraud_Koss, Hansen and Lueilwitz","Librarian, academic",15,64,0.0
0166166cb2a899b3bff6f1ab05924f29,health_fitness,11.29,"fraud_Mueller, Gerhold and Mueller",Field trials officer,13,37,0.0
24b25c12ff834aff739c11e6c07ccd50,travel,3.52,fraud_Little-Gleichner,Magazine features editor,15,56,0.0
b0fb93c40639a98133ca28f3e39ad3d5,grocery_pos,140.06,"fraud_Schumm, Bauch and Ondricka",Database administrator,5,60,0.0
8add24acb27b8a826a5e523b115cb68a,shopping_net,9.13,fraud_Schumm PLC,Travel agency manager,14,24,0.0
5ccb6ba569128a47ef4bf7c1faa05c40,kids_pets,58.04,fraud_Rau-Robel,Film/video editor,22,47,0.0
67b4a37f36bffd12befb94aa6a160687,shopping_pos,53.54,fraud_Jacobi and Sons,Paramedic,21,37,0.0
5abe3205b0a16537928bf6df2b2839a3,misc_pos,5.05,"fraud_Monahan, Bogisich and Ledner",Geoscientist,21,37,0.0
6c66a45c1083871e133d236ffd670b84,gas_transport,53.29,"fraud_Kutch, Hermiston and Farrell",Energy engineer,9,37,0.0
7bb72baf91d76155ebec763f4bebad9b,grocery_pos,37.27,fraud_Kunze Inc,Trade mark attorney,8,36,0.0
f214cbff1fb0b736291f525976c0a343,shopping_pos,327.61,fraud_Mohr Inc,"Engineer, electronics",20,25,0.0
412950ea63bbd395507ded8316991f3f,health_fitness,59.86,"fraud_Hyatt, Russel and Gleichner","Engineer, building services",16,59,0.0
a03e2f8f847e67c852645346f525cb0b,gas_transport,71.54,fraud_Huels-Hahn,Air broker,7,40,0.0
5216caf226a11f83a0c44ef8440a55ba,shopping_net,2.83,fraud_Ankunding LLC,Exercise physiologist,2,82,0.0
3cb06f28b3d6c0b6df73c207fc3c51e4,shopping_pos,4.72,"fraud_Daugherty, Pouros and Beahan",Maintenance engineer,1,73,0.0
ec54f99735c9a773824ace15a3010e25,misc_net,7.08,fraud_Bogisich-Homenick,Mining engineer,8,68,0.0
52d1795432af64b9c301b70f0662dc75,grocery_pos,54.48,fraud_Cartwright-Harris,Water quality scientist,5,27,0.0
c296a1d01fba76475c7601c84b0dc6ac,kids_pets,18.04,fraud_Breitenberg-Hermiston,Engineering geologist,16,51,0.0
dbe6190d8a54c7505b8b3fccc2f886ac,home,65.56,"fraud_O'Reilly, Mohr and Purdy",Environmental consultant,13,36,0.0
c5fcdd71223288495c5de19559b99727,food_dining,66.96,"fraud_Konopelski, Schneider and Hartmann",Town planner,21,35,0.0
e4c1a29d8175b029afc123f5a1241894,grocery_pos,51.3,fraud_Kiehn-Emmerich,"Programme researcher, broadcasting/film/video",10,43,0.0
68f0a794e6afbdae3d75f96e59b94646,home,29.07,fraud_Altenwerth-Kilback,Prison officer,23,66,0.0
df1fad0dc30fb2a59d98ac4636535b7e,misc_net,76.47,fraud_Block-Parisian,"Radiographer, diagnostic",9,60,0.0
48a99e8b3d6271b4eb087815e0e357ce,misc_pos,6.95,"fraud_Nienow, Ankunding and Collier","Engineer, land",19,33,0.0
f29db0e9f2d8f2e0f1619093c47e298b,travel,6.59,fraud_Hyatt-Blick,Psychiatrist,22,73,0.0
6e0b61927a7a340bb79b87c4a17a3f35,food_dining,59.36,fraud_McKenzie-Huels,Maintenance engineer,12,59,0.0
a919d68c0d059d58e4b020a90def3855,grocery_pos,54.82,fraud_Hackett-Lueilwitz,"Doctor, hospital",8,42,0.0
7d206dea2c2524a87c6b98f692aedc20,home,76.24,fraud_Champlin-Casper,Theatre manager,20,32,0.0
3322455a556cee67bbdc79a9e7739bba,misc_pos,5.07,fraud_Haley Group,Engineering geologist,12,51,0.0
07fe39ee2698530a5d08808df6cd807f,health_fitness,35.88,fraud_Schroeder Group,Biomedical scientist,18,35,0.0
43cf024a04e0231a50cb9fedcadc8161,home,2.87,fraud_Beier and Sons,Comptroller,18,32,0.0
b2fa30008dc72ca51a9c1fb3c3bc62aa,food_dining,26.17,"fraud_Hermiston, Russel and Price",Firefighter,12,49,0.0
cd45c8c6340e3b1bfad9b20934c07350,grocery_net,90.56,fraud_Ortiz Group,"Editor, commissioning",8,72,0.0
fa6f01e37db954f7ab4c16bebe429ecb,grocery_pos,181.99,"fraud_Rowe, Batz and Goodwin",Chartered loss adjuster,2,46,0.0
092e105868418851d1cd26a521073207,shopping_pos,4.48,fraud_Hickle Group,Retail merchandiser,15,49,0.0
5fc8ad3fae8b44c8e66c36620c8eb247,shopping_pos,2.36,fraud_Conroy Ltd,"Engineer, automotive",0,63,0.0
c998532005546725cfd5bf28a744ec4e,grocery_pos,63.91,fraud_Koepp-Parker,"Surveyor, mining",1,49,0.0
464737c41efe0122290676821f42f259,shopping_net,2.24,fraud_Boyer-Reichert,Immunologist,17,25,0.0
2d0ca7291c78473df07daf4fe1c94bc9,personal_care,67.3,fraud_Watsica LLC,Race relations officer,19,44,0.0
fd40906435e87ca1aa1a9ece2d9385a1,kids_pets,39.98,"fraud_Yost, Schamberger and Windler",Materials engineer,21,60,0.0
7c48547361c543325a646d9fa4bb9612,gas_transport,60.27,fraud_Kutch LLC,"Therapist, sports",5,23,0.0
c701656d406ffa26cf5251f22063ddf8,misc_pos,15.74,fraud_Thiel PLC,Agricultural consultant,0,62,0.0
dda660463d94a4cd415cd0977e9857a1,travel,3.52,fraud_Breitenberg LLC,Chief Technology Officer,16,58,0.0
6acccd603551f46708d8ec55e550ce47,gas_transport,56.59,fraud_Cummerata-Jones,Forensic psychologist,8,41,0.0
1c09ad241bd6c6f1dfba912d001f5bcb,health_fitness,2.43,fraud_Schroeder Group,"Research officer, trade union",15,45,0.0
84a8db4730f3ad70acb4bd61e680587f,grocery_net,54.02,fraud_Kutch-Hegmann,Exhibition designer,11,42,0.0
6ebeeb879dc9457ac2f167b72e5a3251,entertainment,13.09,fraud_Thiel-Thiel,Health and safety adviser,21,78,0.0
b926f31c624b2d5cc1f9012c1fed8b44,misc_net,212.36,fraud_Welch Inc,"Conservator, furniture",5,98,0.0
6669ae3c8db18ba794fd5efa33cf9fb3,shopping_pos,316.85,fraud_Pacocha-Bauch,Maintenance engineer,4,59,0.0
d17839adb30ff038aa14ff5f58460c66,travel,4.05,fraud_Tillman LLC,Advertising account executive,12,51,0.0
b0fd0a6eb026213938bd942a1b8155b8,kids_pets,87.82,fraud_Crona and Sons,Structural engineer,13,37,0.0
50bf6874284dfdb3768deaeb7d2e905c,entertainment,85.12,"fraud_Effertz, Welch and Schowalter",Research scientist (physical sciences),16,41,0.0
0fc996ad6f234d69d67fa10f98b7698d,food_dining,23.08,fraud_Kihn-Schuster,Osteopath,12,38,0.0
2e84a2ac68a883ed00b8b5da1ff487d0,entertainment,6.63,fraud_Frami Group,Geoscientist,16,60,0.0
9206bd779ae76cecda0e3e2e1d2cccb3,entertainment,24.54,fraud_Abshire PLC,Energy engineer,23,61,0.0
5d183f7a275fc6447b578b4b568ac9ad,misc_pos,3.21,fraud_Dickinson Ltd,Child psychotherapist,9,76,0.0
dd533fada893950ea4d1900b843c99af,grocery_net,59.5,fraud_Bahringer-Larson,IT consultant,3,33,0.0
bf1462cc846da6541a96d666060bf682,gas_transport,80.89,fraud_Cummerata-Jones,Production engineer,10,72,0.0
311259eb69458f4befadef52c6db3a0c,health_fitness,2.56,fraud_Greenholt Ltd,Police officer,14,51,0.0
662062677f5ff03759c114f39b3b2032,gas_transport,53.53,fraud_Berge LLC,Colour technologist,0,39,0.0
318c4aac54f5d00e267e81b07e8b0ad5,misc_net,7.56,fraud_Bednar Group,"Editor, magazine features",12,27,0.0
45d6c3e896a244e924f8d7b4efaf9612,home,53.84,"fraud_Moore, Williamson and Emmerich",Fisheries officer,20,51,0.0
dc81042cd95722878cdf4669d64a83b6,food_dining,57.73,fraud_Jakubowski Group,Environmental health practitioner,14,44,0.0
40aa5f65d50298e8412bde738a8f3cdb,personal_care,52.43,fraud_Prosacco LLC,Product designer,15,55,0.0
019fcb84d2fe63f1e481f28754d711ad,shopping_pos,1.56,fraud_Botsford Ltd,"Geologist, wellsite",20,40,0.0
1d3b0bae9c8aeca7b39519834bde03ea,entertainment,62.8,fraud_Kling-Ernser,Financial trader,21,38,0.0
f4e672cbab8f2699dfb2ba1661335c67,grocery_pos,105.59,fraud_Goodwin-Nitzsche,Drilling engineer,8,52,0.0
c3f41ffdce2f80884c73897c112ef8f4,personal_care,79.46,fraud_Homenick LLC,Geoscientist,14,25,0.0
4052b886e15b975a9860d84690f9fd46,grocery_pos,98.56,"fraud_Kovacek, Dibbert and Ondricka",Clothing/textile technologist,0,44,0.0
a1b5498182164c1421aef0133bd38ccf,misc_pos,82.43,fraud_Wiza LLC,Special educational needs teacher,15,44,0.0
170f0cbe8690e922206ddc070f62cf1c,food_dining,19.22,"fraud_Turner, Ziemann and Lehner","Engineer, control and instrumentation",14,42,0.0
df4302c1dbe8c7f4ee6622811085972e,personal_care,26.83,fraud_Schmeler-Howe,Learning mentor,15,67,0.0
087f29f2348b47659d2114c56d1f8f6b,entertainment,57.57,"fraud_Hoppe, Harris and Bednar",Museum/gallery exhibitions officer,13,30,0.0
963d36dea03cf5a9037dffa084bc4632,shopping_pos,5.21,fraud_Dooley Inc,Amenity horticulturist,19,37,0.0
170c7a60880a20064c2d769ad15b6406,misc_net,1.65,fraud_Koelpin and Sons,"Pilot, airline",3,88,0.0
5de29b3949b5c0e3827e201a10c3e31f,grocery_net,129.89,"fraud_Harris, Gusikowski and Heaney",Geoscientist,2,37,0.0
0d34f97599a4bd81750fa89077fd8f67,shopping_pos,4.9,"fraud_Swaniawski, Lowe and Robel",Multimedia programmer,10,52,0.0
76925d53f66cbbefb8839f149ab27211,gas_transport,89.03,fraud_Berge LLC,Immunologist,0,25,0.0
1e2080dc90816bfb8abe050edb922ee8,health_fitness,76.44,"fraud_Cronin, Kshlerin and Weber",Chartered loss adjuster,17,44,0.0
50839d2dfc14f4f92bc21cf4e0fcd43f,home,73.94,fraud_Botsford and Sons,Advertising account planner,18,40,0.0
87cfe0f14c2bb959db886b031ded6436,grocery_pos,105.36,fraud_Vandervort-Funk,Agricultural consultant,9,29,0.0
10d7123142d584cc2242cab6637cdae7,grocery_pos,197.0,fraud_Bauch-Raynor,Clinical research associate,10,49,0.0
05df161f239fd4cfaf4509dcf1a8b6bd,home,37.25,fraud_Pollich LLC,Commercial horticulturist,17,53,0.0
92bd60f1e3737544f19a30061812dfcb,travel,2.62,fraud_Johnston-Casper,Senior tax professional/tax inspector,16,68,0.0
477008bafad09e77a6c66907faf51fe4,shopping_pos,6.42,fraud_Torphy-Goyette,"Scientist, research (maths)",15,24,0.0
e0bb05965cb392839c90bac249c33eea,misc_pos,2.26,fraud_Williamson LLC,Exhibition designer,17,42,0.0
0772ff29235504c62f780fe7b9125916,shopping_pos,1.76,fraud_Pagac LLC,Chief Executive Officer,14,44,0.0
8e14aa8d5ef70187d10d9b8e7fb01a49,personal_care,40.53,fraud_Shanahan-Lehner,Chartered public finance accountant,23,55,0.0
9838ee6895c58a667bc723628e01e3ff,home,87.99,fraud_Champlin and Sons,Advertising account executive,19,32,0.0
a6c8d54ddc235d7d9981b63c5c4730fe,shopping_pos,1.23,"fraud_Quitzon, Green and Bashirian",Building surveyor,12,27,0.0
80867e7af689318aab9dde3009c2d4f3,gas_transport,57.93,fraud_Conroy-Cruickshank,Building control surveyor,9,59,0.0
46f5bb5dc803796161255afdab1e2617,health_fitness,28.99,fraud_Waters-Cruickshank,IT trainer,14,32,0.0
9d9a4d737451bc5e68da392eafa84d3c,personal_care,15.62,"fraud_Becker, Harris and Harvey",Systems analyst,16,76,0.0
3e51625ceb6c446a775fc05ec5914828,travel,451.11,fraud_Goyette-Herzog,Advertising account executive,19,32,0.0
8142c898b5d618cb51e77a0dbe44b618,kids_pets,8.6,fraud_Little Ltd,English as a second language teacher,12,39,0.0
e429327a56e2e20c4f7a72abb93376f9,home,124.12,fraud_Skiles LLC,General practice doctor,23,80,0.0
5fcbf08a2ee09b41fd3485006f2a6336,food_dining,13.36,"fraud_Lakin, Ferry and Beatty",Energy manager,18,25,0.0
7007cc3e3e3e9b934b896527e8027f58,shopping_pos,4.05,"fraud_Nitzsche, Kessler and Wolff",Financial trader,19,46,0.0
c7a44cc26e93514c2cdf95cd84764d68,gas_transport,61.44,fraud_Bins-Rice,Public relations account executive,2,83,0.0
feb5d83fda3830e8c5f7f1b3df7798e1,misc_pos,1.31,fraud_Flatley Group,Exhibition designer,20,42,0.0
8c2ea44fd71ef1d994b3eb1a39ea42eb,gas_transport,75.84,fraud_Marks Inc,Radio producer,11,66,0.0
3aca4d2b6235574ead79235673ad5961,misc_net,9.16,fraud_Kuphal-Bartoletti,Research scientist (medical),1,60,0.0
74c183e7536adeeea640fec8851bf7a8,shopping_pos,6.79,"fraud_Swaniawski, Lowe and Robel","Engineer, drilling",23,47,0.0
b5a36ceb24fbcbb63e2347dc6d3ff307,gas_transport,77.26,"fraud_Greenholt, Jacobi and Gleason",Geophysicist/field seismologist,6,34,0.0
51ce5252fef2b91e21df6caa7770c131,personal_care,21.25,fraud_Yost-Rogahn,Leisure centre manager,13,48,0.0
1fb05661fd284ed64e74a2157f298999,shopping_pos,1568.68,"fraud_Bahringer, Schoen and Corkery",Site engineer,18,37,0.0
a34d9fd3c8dcd725f1f8e3dfeabc4271,health_fitness,2.7,fraud_Jacobi Inc,Land/geomatics surveyor,14,37,0.0
2d92911f978a576f1b6fbbfa406d556b,home,14.56,"fraud_Prosacco, Kreiger and Kovacek",Herbalist,17,41,0.0
664db8aa35735e6321b1d4d1578a8db0,health_fitness,48.1,fraud_Roob-Okuneva,"Producer, radio",23,64,0.0
a0d9fb59cfe257757d83000b27d1c3b9,gas_transport,58.78,fraud_Huels-Hahn,"Programme researcher, broadcasting/film/video",5,43,0.0
6eab777254f6d8d1954f99d2a96e1632,food_dining,1.4,fraud_Conroy-Emard,"Therapist, sports",19,23,0.0
331aac38c059d2fa484aa1453d957394,entertainment,139.18,fraud_Lind-Buckridge,Prison officer,18,36,0.0
cc18f31585ff1932dbebffd482bf7a44,personal_care,83.84,"fraud_Medhurst, Cartwright and Ebert",Oceanographer,15,35,0.0
faf2b28dfdd15d2db3d237aaf4202527,health_fitness,87.14,fraud_Kulas Group,Prison officer,17,36,0.0
d84cc6d75615049a27126658b4880aa6,personal_care,13.3,fraud_Dickinson Ltd,"Psychologist, forensic",13,24,0.0
9441dac9edd8e928343f0ec95552e5d4,home,31.06,fraud_Gulgowski LLC,Town planner,15,56,0.0
e13fdbf101de0032fcdd81c0b14d6cad,shopping_pos,1.21,"fraud_Goyette, Howell and Collier","Chemist, analytical",17,28,0.0
5b394ed73a3420b598cf1f26ddff2e85,kids_pets,66.15,"fraud_Lowe, Dietrich and Erdman",Chartered legal executive (England and Wales),22,55,0.0
d5a7a04802db48a56788994900d622fa,travel,1.9,"fraud_Eichmann, Hayes and Treutel",Ambulance person,14,29,0.0
81bc81dda04b8fdb9a42fab6980568c5,gas_transport,57.86,"fraud_Raynor, Reinger and Hagenes",Film/video editor,7,32,0.0
80cd9589d1adee1514bbc79934d394a0,shopping_pos,4.06,"fraud_Bahringer, Schoen and Corkery","Research officer, trade union",13,45,0.0
113c8d46ef9dfc51be392e37adb87b0f,gas_transport,44.56,fraud_Brekke and Sons,Magazine features editor,1,49,0.0
553710b1deb180a78fd4cb9ca18e2f51,grocery_pos,102.46,fraud_Vandervort-Funk,Research scientist (physical sciences),3,38,0.0
279b0db6b72e0e420c12f7b6c4fe6a74,home,111.51,fraud_Altenwerth-Kilback,Medical technical officer,18,71,0.0
0abfaa073af87ca6f6cf7276cebdbf6f,kids_pets,108.54,fraud_Larkin Ltd,Museum education officer,15,80,0.0
6b1dc37e389bdfc24b290dd2626cf49c,shopping_pos,6.91,fraud_Botsford Ltd,Electrical engineer,16,29,0.0
3fcc7571df470f0a67dc2f4687e65bb0,food_dining,55.87,fraud_Jakubowski Group,"Geologist, engineering",15,36,0.0
32a6bd5a6ac204371bb274716dc0bf2a,gas_transport,39.51,"fraud_Reilly, Heaney and Cole",Cartographer,10,56,0.0
29e6de84d3895381412a642e0031b351,food_dining,116.06,fraud_Stiedemann Ltd,Press photographer,6,54,0.0
5649517afade5320127674af187a092f,misc_pos,9.02,fraud_Roberts-Beahan,Environmental consultant,19,49,0.0
8aadfbc9ddda45cbdc5727a9619302d9,gas_transport,53.12,"fraud_Raynor, Reinger and Hagenes",Chief Marketing Officer,11,50,0.0
ec0da5acc56a2954a23539caf14a0e69,food_dining,2.26,"fraud_Hagenes, Kohler and Hoppe",Energy manager,16,25,0.0
7a41cc51c363e756d01c7868b7415bbe,food_dining,46.63,fraud_Kuphal-Toy,Database administrator,12,60,0.0
33c94f192de367e144a70b7985a5e747,health_fitness,14.35,fraud_Ziemann-Waters,Optometrist,15,54,0.0
c285d06cb0b632338bcc86f386089ef5,shopping_pos,6.81,fraud_Friesen Inc,"Surveyor, hydrographic",4,72,0.0
b44c1826b5c1880d3efcc720959c3996,personal_care,10.77,fraud_Friesen-Ortiz,Retail banker,23,67,0.0
b284f07367521bb7657abf36b2c04bfc,health_fitness,43.29,"fraud_Cronin, Kshlerin and Weber",TEFL teacher,18,58,0.0
d2b6ced59bf606257a8e687f8385b433,grocery_net,77.14,fraud_Kling-Grant,Radio producer,9,49,0.0
f96f744af1671d7cd2b40cc6edc56d46,home,38.86,"fraud_Bahringer, Bergnaum and Quitzon",Chief Operating Officer,15,69,0.0
d166b05cc6c62743198b15d09c9960fa,kids_pets,55.66,fraud_Rau-Robel,Health and safety adviser,21,78,0.0
799b29bb531cc62868526d1df7f0fedc,food_dining,6.8,fraud_Jakubowski Group,Facilities manager,15,17,0.0
6fd9afd573eddf3b4b84dd6df64986d3,kids_pets,42.59,fraud_Schaefer Ltd,Writer,15,29,0.0
1cb0190a447ef38f1cee8c9be8500bd4,misc_net,3.24,fraud_Kuphal-Predovic,"Psychologist, sport and exercise",8,29,0.0
1bc5c0e97b2c57137f59eda1241ad661,entertainment,5.26,fraud_Frami Group,Health visitor,15,39,0.0
8384b767a7b98d09e62a3df654bec5ee,entertainment,8.51,fraud_Cummerata-Hilpert,Historic buildings inspector/conservation officer,9,62,0.0
516876e2d71edd61267e850658afcaa7,grocery_pos,148.35,"fraud_Lockman, West and Runte",Landscape architect,6,62,0.0
a01aa8be9096cd4438323926c00437bf,personal_care,140.96,"fraud_Becker, Harris and Harvey",Fitness centre manager,14,75,0.0
b7a229ea0aebd58ee64fc5f13557dad3,misc_pos,18.22,fraud_Block Group,"Engineer, electronics",17,25,0.0
df0105edc27798191e0778f50b315107,misc_pos,35.26,fraud_Gislason Group,"Development worker, community",0,33,0.0
06fccaf83786d86d09951d17a927c229,personal_care,128.37,fraud_Hills-Boyer,Immunologist,16,50,0.0
87efda91470d68abaa58ee78de8910b5,food_dining,32.72,fraud_Ernser-Lynch,"Exhibitions officer, museum/gallery",17,34,0.0
86d8e34a13cd3dc76d23055753b506d1,gas_transport,51.16,"fraud_Kutch, Hermiston and Farrell",Physiotherapist,0,35,0.0
90026e5f3842e9875ba2f3cffb5a501f,shopping_net,1.14,"fraud_Gottlieb, Considine and Schultz",Energy engineer,5,61,0.0
cc87904a6c8123bf5a4e64bb0ec045a9,entertainment,10.63,fraud_Kilback and Sons,"Psychologist, forensic",6,65,0.0
5639225cc6b0041c4bae7cb4689aa0b5,food_dining,78.84,"fraud_Feil, Hilpert and Koss",English as a second language teacher,20,39,0.0
73e2b573965e03232d95d12058257f4e,grocery_net,40.79,"fraud_Adams, Kovacek and Kuhlman",Chartered loss adjuster,2,44,0.0
544d8d8d1c4b7c3ab209d0f8b0f5c9fb,shopping_net,29.81,"fraud_Altenwerth, Cartwright and Koss",Naval architect,3,73,0.0
f183273a0e66534c73e78f5a45e1adf1,food_dining,94.51,fraud_Zboncak LLC,Mechanical engineer,15,60,0.0
7085a660b8c892c634d7a5e6c3b78575,misc_net,97.57,fraud_Lebsack and Sons,Energy engineer,6,61,0.0
46d85079f87214c2ce1f9c7e06720274,shopping_pos,140.87,fraud_Botsford Ltd,Musician,19,40,0.0
e25ee2bd184ba0b7d201de9bbb503403,gas_transport,61.02,fraud_Bernhard Inc,Rural practice surveyor,1,19,0.0
a6c854cb7fd8eea818dfed8e43d39c63,entertainment,46.18,fraud_Douglas-White,"Social research officer, government",12,47,0.0
9d5211653b7b9361db1b8a4d82a9d1ed,health_fitness,134.96,fraud_Roob-Okuneva,"Producer, radio",20,64,0.0
11e48e0a45388658b81dabbacdd7406b,travel,6.56,fraud_Breitenberg LLC,Tourist information centre manager,15,64,0.0
8a2744a5fb752ce2e0e8744ede41bf95,entertainment,67.78,fraud_Klein Group,"Designer, ceramics/pottery",18,47,0.0
c32cc45ee308d03b57a865e43744e0a0,personal_care,14.76,fraud_Bins-Howell,Mining engineer,19,47,0.0
794c3486bca3ef1140cb4bd0eb5275a4,entertainment,75.39,"fraud_Cormier, Stracke and Thiel","Administrator, education",15,36,0.0
dfd3aa0cb86e2751e6b9a935861eb124,personal_care,25.7,fraud_Morissette-Schaefer,"Surveyor, minerals",23,35,0.0
b78ddd2f46d90888616c8446a00b5da9,kids_pets,52.64,"fraud_Yost, Schamberger and Windler",Paramedic,13,45,0.0
767edaa93fa29667f6ddaef8b5485bbe,grocery_pos,186.55,fraud_Vandervort-Funk,Water engineer,2,47,0.0
748ab8e74f0248be545a9647d1876e1d,shopping_net,114.74,fraud_Kuhic LLC,Learning disability nurse,15,37,0.0
f37439a04a995ada2f83954c08327b7f,entertainment,58.02,fraud_Beier LLC,Maintenance engineer,1,59,0.0
797487aaddf7c4ec51aaf4e72ef390ed,food_dining,32.59,"fraud_Graham, Hegmann and Hammes","Surveyor, land/geomatics",14,27,0.0
2f97284819a6f4a0073c64630de214d0,home,84.29,"fraud_Kling, Howe and Schneider",Materials engineer,23,51,0.0
bb3012e1e1906aad46a7ef7662e75fde,shopping_pos,3.65,fraud_Mohr Inc,Make,6,89,0.0
066280e71261a2198f355534087d7a70,food_dining,1.75,fraud_Zboncak Ltd,"Doctor, hospital",12,42,0.0
ec9d5f6004a1ecae01a93caf58fb5edd,gas_transport,42.52,fraud_Huels-Hahn,Retail banker,11,67,0.0
b7f109f1848d8c0239439f680ffd40d7,gas_transport,68.7,fraud_Kling Inc,Chief Operating Officer,7,46,0.0
c3593f4d489af889419f58856e2439b8,shopping_net,12.96,"fraud_Reichert, Shanahan and Hayes",Systems analyst,10,57,0.0
7a70095b1b018d941bc5150ee5eef811,shopping_pos,2.3,fraud_Kihn Inc,"Research officer, trade union",13,45,0.0
6cacd53090815bd8eac0d9ed492c0da4,shopping_pos,33.22,fraud_Pagac LLC,Water engineer,15,47,0.0
bd349fda0e99d9e7d394a698bbc1e27c,gas_transport,44.01,fraud_Kling Inc,Chief Technology Officer,2,32,0.0
a2bb5876deab63f2e6c28882bf760c0d,kids_pets,3.11,fraud_Hilpert-Conroy,Armed forces training and education officer,14,58,0.0
60d5e80c2f41feea804c8ee0bba89ad8,grocery_pos,127.28,fraud_Pacocha-O'Reilly,"Engineer, maintenance",1,66,0.0
dd6d323bc86501c5e330fb5f90c3a3a6,home,99.47,fraud_Gulgowski LLC,Heritage manager,15,56,0.0
4aa4fa10c7e49958e27b79696c93a850,kids_pets,3.86,"fraud_Streich, Rolfson and Wilderman",Multimedia programmer,16,52,0.0
a5e7e44b3d47b2be86ba75574bf27a3c,grocery_pos,66.95,"fraud_Huel, Hammes and Witting",Tourism officer,0,35,0.0
872cdc6bdec1907d1e215deba3b1fc3d,gas_transport,80.48,"fraud_Kutch, Hermiston and Farrell",Waste management officer,1,56,0.0
5744314cfc7bf1a576a60260623fc72a,home,2.37,"fraud_Bahringer, Bergnaum and Quitzon","Psychologist, counselling",17,55,0.0
9f097ae671e94610e8c3cfa8291f69d2,grocery_pos,111.29,fraud_Doyle Ltd,Community pharmacist,3,58,0.0
a27597650b30a763e60f4d9369738c73,grocery_pos,187.06,"fraud_Kovacek, Dibbert and Ondricka",Trade mark attorney,3,43,0.0
106d167099dd96e7118c533d904b07a3,gas_transport,71.58,"fraud_Stroman, Hudson and Erdman",Child psychotherapist,9,44,0.0
cd5113a65315d2e021e847bc36fb739c,food_dining,68.69,fraud_Ernser-Lynch,Engineering geologist,2,70,0.0
6d459018a0a5844008626d8b85845f91,kids_pets,56.38,fraud_Gleason and Sons,Phytotherapist,12,52,0.0
48f256719841aef7ad080d87f5e522c2,grocery_pos,133.41,fraud_Murray-Smitham,Mechanical engineer,4,62,0.0
865b5e9c56dc58dd6ef21ece67a4d4e5,grocery_pos,99.29,fraud_Miller-Hauck,"Therapist, music",5,34,0.0
707ab50deb5bdea3c3041ceea5afb7cb,grocery_net,48.44,"fraud_Ferry, Reichel and DuBuque",Barista,9,48,0.0
7afdcd97d97a0c8339609bed9201df32,personal_care,47.26,fraud_Sporer-Keebler,Records manager,18,51,0.0
67515459949163bf8ecaa27609141a18,misc_pos,6.5,"fraud_Boehm, Predovic and Reinger",Set designer,18,35,0.0
bcf35c53e56cccc984dc89c16a4c9e4e,gas_transport,64.0,"fraud_Kutch, Hermiston and Farrell",Naval architect,7,55,0.0
b6e4a586f5c13ee691cbbb41f947c8a5,travel,523.46,"fraud_Kilback, Nitzsche and Leffler",Administrator,19,39,0.0
c8bc1a41aa2a3afde01442d0ee7876fe,home,14.74,"fraud_Windler, Goodwin and Kovacek","Buyer, industrial",18,64,0.0
a3f291edc276ab4ec39e5f0f3f1f23c0,travel,4.31,fraud_Breitenberg LLC,Amenity horticulturist,22,52,0.0
4c03d4af91ca4f7f221d0d2437acfb65,food_dining,4.51,fraud_Volkman PLC,Press photographer,17,38,0.0
a0cdf2ab19e2a8164affd62ccad6d7cf,gas_transport,45.48,fraud_Cummerata-Jones,Seismic interpreter,11,25,0.0
a013db9ae81892855f1c9c3281716816,kids_pets,74.13,fraud_Cartwright PLC,Fine artist,12,63,0.0
2e469d8c14ed4859ac477e6d5d0f6ff5,food_dining,3.54,fraud_Zboncak Ltd,"Presenter, broadcasting",14,60,0.0
cd65bd204931778fbe8f1ff14b5eeed7,health_fitness,9.45,"fraud_Turcotte, Batz and Buckridge",Community arts worker,13,40,0.0
c62b8d412df63a623a1de4e3b413f94a,grocery_pos,50.37,fraud_Stracke-Lemke,Metallurgist,3,52,0.0
b7e412ed3ea5be31e88449ffa50d74f9,grocery_pos,55.34,"fraud_Lockman, West and Runte",Call centre manager,4,60,0.0
dd28d6ecfd081762c62582ddc6aa5321,shopping_pos,9.88,fraud_Lesch Ltd,IT trainer,21,32,0.0
4c29fd89e2406015f0a9e2fbd669d0a0,shopping_net,4.94,fraud_Kuhic LLC,"Engineer, automotive",14,48,0.0
4cd21e6115d34f141f02a327af29e5cf,entertainment,97.63,fraud_Beier LLC,Accounting technician,15,55,0.0
c771dd5f31265ee3fbb7fcd801fe9a62,kids_pets,47.1,fraud_Brown Inc,Chartered public finance accountant,23,23,0.0
3ec1477476c6fb8eb327b32fa985d112,food_dining,41.38,"fraud_Reinger, Weissnat and Strosin",Museum/gallery exhibitions officer,5,88,0.0
5281e53a2a5aad8d1b0df8b5cfaba0e3,grocery_net,76.32,fraud_Smitham-Schiller,Financial trader,0,46,0.0
ed9cd49d56508d68e79027c2a96cdd03,gas_transport,73.13,fraud_Harber Inc,Technical brewer,9,56,0.0
1a04ce27484f0eab5d36a1f905ffbe39,entertainment,103.84,fraud_Spencer PLC,Further education lecturer,15,28,0.0
